ID,Date,URL,Russian Title,Original Title,Year,Rating1,Rating2,Is Series
"tt1192628","2013-02-12","https://www.kinopoisk.ru/film/426053/","Ранго (2011)","Rango","2011","6","6","0"
"tt0355295","2013-02-12","https://www.kinopoisk.ru/film/13469/","Братья Гримм (2005)","The Brothers Grimm","2005","7","7","0"
"tt0372183","2013-02-12","https://www.kinopoisk.ru/film/41947/","Превосходство Борна (2004)","The Bourne Supremacy","2004","8","8","0"
"tt1318514","2013-02-12","https://www.kinopoisk.ru/film/463738/","Восстание планеты обезьян (2011)","Rise of the Planet of the Apes","2011","8","8","0"
"tt1077368","2013-02-12","https://www.kinopoisk.ru/film/395060/","Мрачные тени (2012)","Dark Shadows","2012","6","6","0"
"tt0181689","2013-02-12","https://www.kinopoisk.ru/film/496/","Особое мнение (2002)","Minority Report","2002","9","9","0"
"tt1013743","2013-02-12","https://www.kinopoisk.ru/film/455188/","Рыцарь дня (2010)","Knight and Day","2010","9","9","0"
"tt1462758","2013-02-12","https://www.kinopoisk.ru/film/470656/","Погребенный заживо (2009)","Buried","2009","9","9","0"
"tt1465522","2013-02-12","https://www.kinopoisk.ru/film/485261/","Убойные каникулы (2010)","Tucker and Dale vs Evil","2010","9","9","0"
"tt1596350","2013-02-12","https://www.kinopoisk.ru/film/497233/","Значит, война (2012)","This Means War","2012","7","7","0"
"tt0293662","2013-02-12","https://www.kinopoisk.ru/film/6206/","Перевозчик (2002)","The Transporter","2002","6","6","0"
"tt1323594","2013-02-12","https://www.kinopoisk.ru/film/432724/","Гадкий я (2010)","Despicable Me","2010","6","6","0"
"tt0478087","2013-02-12","https://www.kinopoisk.ru/film/195847/","Двадцать одно (2008)","21","2008","6","6","0"
"tt0413300","2013-02-12","https://www.kinopoisk.ru/film/82441/","Человек-паук 3: Враг в отражении (2007)","Spider‑Man 3","2007","7","7","0"
"tt0316654","2013-02-12","https://www.kinopoisk.ru/film/2898/","Человек-паук 2 (2004)","Spider‑Man 2","2004","7","7","0"
"tt0376994","2013-02-12","https://www.kinopoisk.ru/film/61361/","Люди Икс: Последняя битва (2006)","X‑Men: The Last Stand","2006","8","8","0"
"tt0948470","2013-02-12","https://www.kinopoisk.ru/film/278217/","Новый Человек-паук (2012)","The Amazing Spider‑Man","2012","7","7","0"
"tt0489099","2013-02-12","https://www.kinopoisk.ru/film/220589/","Телепорт (2008)","Jumper","2008","9","9","0"
"tt0963966","2013-02-12","https://www.kinopoisk.ru/film/429739/","Ученик чародея (2010)","The Sorcerer's Apprentice","2010","6","6","0"
"tt0290334","2013-02-12","https://www.kinopoisk.ru/film/298/","Люди Икс 2 (2003)","X2","2003","7","7","0"
"tt0363771","2013-02-12","https://www.kinopoisk.ru/film/48162/","Хроники Нарнии: Лев, колдунья и волшебный шкаф (2005)","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","2005","5","5","0"
"tt0986263","2013-02-12","https://www.kinopoisk.ru/film/397671/","Суррогаты (2009)","Surrogates","2009","9","9","0"
"tt0212720","2013-02-12","https://www.kinopoisk.ru/film/594/","Искусственный разум (2001)","Artificial Intelligence: AI","2001","8","8","0"
"tt0373889","2013-02-12","https://www.kinopoisk.ru/film/48356/","Гарри Поттер и Орден Феникса (2007)","Harry Potter and the Order of the Phoenix","2007","8","8","0"
"tt1542344","2013-02-12","https://www.kinopoisk.ru/film/484878/","127 часов (2010)","127 Hours","2010","9","9","0"
"tt1104001","2013-02-12","https://www.kinopoisk.ru/film/399959/","Трон: Наследие (2010)","Tron: Legacy","2010","7","7","0"
"tt1385826","2013-02-12","https://www.kinopoisk.ru/film/450765/","Меняющие реальность (2011)","The Adjustment Bureau","2011","7","7","0"
"tt1320253","2013-02-12","https://www.kinopoisk.ru/film/432550/","Неудержимые (2010)","The Expendables","2010","7","7","0"
"tt0145487","2013-02-12","https://www.kinopoisk.ru/film/838/","Человек-паук (2002)","Spider‑Man","2002","7","7","0"
"tt1156398","2013-02-12","https://www.kinopoisk.ru/film/427122/","Добро пожаловать в Zомбилэнд (2009)","Zombieland","2009","9","9","0"
"tt0330373","2013-02-12","https://www.kinopoisk.ru/film/8408/","Гарри Поттер и Кубок огня (2005)","Harry Potter and the Goblet of Fire","2005","8","8","0"
"tt0480249","2013-02-12","https://www.kinopoisk.ru/film/195524/","Я – легенда (2007)","I Am Legend","2007","7","7","0"
"tt0448157","2013-02-12","https://www.kinopoisk.ru/film/102151/","Хэнкок (2008)","Hancock","2008","7","7","0"
"tt1010048","2013-02-12","https://www.kinopoisk.ru/film/413362/","Миллионер из трущоб (2008)","Slumdog Millionaire","2008","8","8","0"
"tt1136608","2013-02-12","https://www.kinopoisk.ru/film/397494/","Район №9 (2009)","District 9","2009","4","4","0"
"tt1099212","2013-02-12","https://www.kinopoisk.ru/film/401177/","Сумерки (2008)","Twilight","2008","3","3","0"
"tt1442449","2013-02-12","https://www.kinopoisk.ru/film/469619/","Спартак: Кровь и песок (сериал, 2010 – 2013)","Spartacus","2010","5","5","1"
"tt0460681","2013-02-12","https://www.kinopoisk.ru/film/178707/","Сверхъестественное (сериал, 2005 – 2020)","Supernatural","2005","8","8","1"
"tt39020004","2013-02-12","https://www.kinopoisk.ru/film/573245/","Спартак: Боги арены (мини-сериал, 2010)","Spartacus: Gods of the Arena","2010","6","6","1"
"tt2258465","2013-02-11","https://www.kinopoisk.ru/film/584084/","Мамы (2012)","","2012","8","8","0"
"tt0307453","2013-02-11","https://www.kinopoisk.ru/film/7464/","Подводная братва (2004)","Shark Tale","2004","8","8","0"
"tt0290002","2013-02-11","https://www.kinopoisk.ru/film/61439/","Знакомство с Факерами (2004)","Meet the Fockers","2004","1","1","0"
"tt0985694","2013-02-11","https://www.kinopoisk.ru/film/467553/","Мачете (2010)","Machete","2010","1","1","0"
"tt0970866","2013-02-11","https://www.kinopoisk.ru/film/409146/","Знакомство с Факерами 2 (2010)","Little Fockers","2010","1","1","0"
"tt1092026","2013-02-11","https://www.kinopoisk.ru/film/427855/","Пол: Секретный материальчик (2011)","Paul","2011","8","8","0"
"tt0289043","2013-02-11","https://www.kinopoisk.ru/film/577/","28 дней спустя (2002)","28 Days Later...","2002","7","7","0"
"tt1748179","2013-02-11","https://www.kinopoisk.ru/film/570134/","Красные огни (2011)","Red Lights","2011","9","9","0"
"","2013-02-03","https://www.kinopoisk.ru/film/732763/","Без смысла (2012)","","2012","9","","0"
"","2013-02-03","https://www.kinopoisk.ru/film/688828/","Сумерки насущного (2011)","","2011","7","","0"
"","2013-02-03","https://www.kinopoisk.ru/film/732761/","Мертвые деньги (2010)","","2010","7","","0"
"tt1129442","2013-01-11","https://www.kinopoisk.ru/film/409159/","Перевозчик 3 (2008)","Transporter 3","2008","5","5","0"
"tt0804540","2013-01-11","https://www.kinopoisk.ru/film/258478/","Такси 4 (2007)","Taxi 4","2007","2","2","0"
"tt0344854","2013-01-11","https://www.kinopoisk.ru/film/14328/","Артур и минипуты (2006)","Arthur et les Minimoys","2006","6","6","0"
"tt0388482","2013-01-11","https://www.kinopoisk.ru/film/77588/","Перевозчик 2 (2005)","Le Transporteur II","2005","6","6","0"
"tt0295721","2013-01-11","https://www.kinopoisk.ru/film/14339/","Такси 3 (2003)","Taxi 3","2003","4","4","0"
"tt0183869","2013-01-11","https://www.kinopoisk.ru/film/854/","Такси 2 (2000)","Taxi 2","2000","5","5","0"
"tt0152930","2013-01-11","https://www.kinopoisk.ru/film/14349/","Такси (1998)","Taxi","1998","6","6","0"
"tt0281364","2013-01-11","https://www.kinopoisk.ru/film/14288/","Васаби (2001)","Wasabi","2001","8","8","0"
"tt0337103","2013-01-11","https://www.kinopoisk.ru/film/5621/","Багровые реки 2: Ангелы апокалипсиса (2003)","Les rivières pourpres 2 – Les anges de l'apocalypse","2003","9","9","0"
"tt0414852","2013-01-11","https://www.kinopoisk.ru/film/81522/","13-й район (2004)","Banlieue 13","2004","7","7","0"
"tt0416496","2013-01-11","https://www.kinopoisk.ru/film/81102/","Бандитки (2006)","Bandidas","2006","6","6","0"
"tt1045772","2013-01-11","https://www.kinopoisk.ru/film/402550/","Я люблю тебя, Филлип Моррис (2008)","I Love You Phillip Morris","2008","1","1","0"
"tt1247640","2013-01-11","https://www.kinopoisk.ru/film/418794/","13-й район: Ультиматум (2009)","Banlieue 13 Ultimatum","2009","6","6","0"
"tt1179034","2013-01-11","https://www.kinopoisk.ru/film/427202/","Из Парижа с любовью (2009)","From Paris with Love","2009","8","8","0"
"tt1228705","2013-01-09","https://www.kinopoisk.ru/film/411924/","Железный человек 2 (2010)","Iron Man 2","2010","9","9","0"
"tt0371746","2013-01-09","https://www.kinopoisk.ru/film/61237/","Железный человек (2008)","Iron Man","2008","9","9","0"
"tt0360486","2013-01-09","https://www.kinopoisk.ru/film/3793/","Константин: Повелитель тьмы (2005)","Constantine","2005","9","9","0"
"tt0418279","2013-01-09","https://www.kinopoisk.ru/film/81288/","Трансформеры (2007)","Transformers","2007","6","6","0"
"tt1399103","2013-01-09","https://www.kinopoisk.ru/film/452899/","Трансформеры 3: Тёмная сторона Луны (2011)","Transformers: Dark of the Moon","2011","3","3","0"
"tt1568346","2013-01-09","https://www.kinopoisk.ru/film/491724/","Девушка с татуировкой дракона (2011)","The Girl with the Dragon Tattoo","2011","10","10","0"
"tt0381061","2013-01-09","https://www.kinopoisk.ru/film/49844/","Казино Рояль (2006)","Casino Royale","2006","9","9","0"
"tt0385752","2013-01-09","https://www.kinopoisk.ru/film/91843/","Золотой компас (2007)","The Golden Compass","2007","7","7","0"
"tt0830515","2013-01-09","https://www.kinopoisk.ru/film/258475/","Квант милосердия (2008)","Quantum of Solace","2008","8","8","0"
"tt1462041","2013-01-09","https://www.kinopoisk.ru/film/468444/","Дом грёз (2011)","Dream House","2011","8","8","0"
"tt0409847","2013-01-09","https://www.kinopoisk.ru/film/81961/","Ковбои против пришельцев (2011)","Cowboys & Aliens","2011","7","7","0"
"tt1210166","2013-01-08","https://www.kinopoisk.ru/film/432791/","Человек, который изменил всё (2011)","Moneyball","2011","8","8","0"
"tt0426883","2013-01-07","https://www.kinopoisk.ru/film/84451/","Альфа Дог (2005)","Alpha Dog","2005","9","9","0"
"tt0457024","2013-01-02","https://www.kinopoisk.ru/film/103370/","Князь Владимир (2006)","","2006","8","8","0"
"tt1392170","2012-12-27","https://www.kinopoisk.ru/film/468581/","Голодные игры (2012)","The Hunger Games","2012","10","10","0"
"tt1194173","2012-12-27","https://www.kinopoisk.ru/film/409194/","Эволюция Борна (2012)","The Bourne Legacy","2012","9","9","0"
"tt1765729","2012-12-23","https://www.kinopoisk.ru/film/408915/","Бригада: Наследник (2012)","","2012","1","1","0"
"tt1197624","2012-12-21","https://www.kinopoisk.ru/film/406408/","Законопослушный гражданин (2009)","Law Abiding Citizen","2009","9","9","0"
"tt1291584","2012-12-21","https://www.kinopoisk.ru/film/442568/","Воин (2011)","Warrior","2011","6","6","0"
"tt0258463","2012-12-21","https://www.kinopoisk.ru/film/619/","Идентификация Борна (2002)","The Bourne Identity","2002","9","9","0"
"tt1119646","2012-12-21","https://www.kinopoisk.ru/film/426004/","Мальчишник в Вегасе (2009)","The Hangover","2009","8","8","0"
"tt0105236","2012-12-21","https://www.kinopoisk.ru/film/394/","Бешеные псы (1991)","Reservoir Dogs","1991","9","9","0"
"tt0209144","2012-12-21","https://www.kinopoisk.ru/film/335/","Мементо (2000)","Memento","2000","10","10","0"
"tt0099785","2012-12-21","https://www.kinopoisk.ru/film/8124/","Один дома (1990)","Home Alone","1990","5","5","0"
"tt0936501","2012-12-21","https://www.kinopoisk.ru/film/276376/","Заложница (2007)","Taken","2007","8","8","0"
"tt0362227","2012-12-21","https://www.kinopoisk.ru/film/6877/","Терминал (2004)","The Terminal","2004","8","8","0"
"tt0109830","2012-12-21","https://www.kinopoisk.ru/film/448/","Форрест Гамп (1994)","Forrest Gump","1994","9","9","0"
"tt0848228","2012-12-21","https://www.kinopoisk.ru/film/263531/","Мстители (2012)","The Avengers","2012","6","6","0"
"tt0903624","2012-12-20","https://www.kinopoisk.ru/film/278522/","Хоббит: Нежданное путешествие (2012)","The Hobbit: An Unexpected Journey","2012","10","10","0"
"tt0944947","2012-09-13","https://www.kinopoisk.ru/film/464963/","Игра престолов (сериал, 2011 – 2019)","Game of Thrones","2011","10","10","1"
"tt0268978","2012-09-06","https://www.kinopoisk.ru/film/530/","Игры разума (2001)","A Beautiful Mind","2001","8","8","0"
"tt1675434","2012-09-06","https://www.kinopoisk.ru/film/535341/","1+1 (2011)","Intouchables","2011","8","8","0"
"tt0944835","2012-09-06","https://www.kinopoisk.ru/film/447284/","Солт (2010)","Salt","2010","8","8","0"
"tt1637725","2012-08-12","https://www.kinopoisk.ru/film/507817/","Третий лишний (2012)","Ted","2012","8","8","0"
"tt0119643","2012-08-04","https://www.kinopoisk.ru/film/5059/","Знакомьтесь, Джо Блэк (1998)","Meet Joe Black","1998","7","7","0"
"tt0208092","2012-08-04","https://www.kinopoisk.ru/film/526/","Большой куш (2000)","Snatch","2000","10","10","0"
"tt0349903","2012-08-04","https://www.kinopoisk.ru/film/18294/","Двенадцать друзей Оушена (2004)","Ocean's Twelve","2004","10","10","0"
"tt0356910","2012-08-04","https://www.kinopoisk.ru/film/12090/","Мистер и миссис Смит (2005)","Mr. & Mrs. Smith","2005","10","10","0"
"tt0443680","2012-08-04","https://www.kinopoisk.ru/film/102127/","Как трусливый Роберт Форд убил Джесси Джеймса (2007)","The Assassination of Jesse James by the Coward Robert Ford","2007","5","5","0"
"tt1001526","2012-08-04","https://www.kinopoisk.ru/film/405608/","Мегамозг (2010)","Megamind","2010","9","9","0"
"tt0317740","2012-08-04","https://www.kinopoisk.ru/film/318/","Ограбление по-итальянски (2003)","The Italian Job","2003","8","8","0"
"tt0800080","2012-08-04","https://www.kinopoisk.ru/film/255380/","Невероятный Халк (2008)","The Incredible Hulk","2008","8","8","0"
"tt1151359","2012-08-04","https://www.kinopoisk.ru/film/402554/","Травка (2009)","Leaves of Grass","2009","6","6","0"
"tt1611224","2012-08-02","https://www.kinopoisk.ru/film/502302/","Президент Линкольн: Охотник на вампиров (2012)","Abraham Lincoln: Vampire Hunter","2012","5","5","0"
